,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,is_fraud,hour,month,dayofweek,year
2404,OTHER,9.0,CHIP,3.29,43.52,AR,US,1,1,1,0,0,7,6,2019
2405,ECOMMERCE,7.0,MANUAL,108.8,137.42,CA,US,0,0,0,0,14,7,6,2019
2406,ECOMMERCE,2.0,UNKNOWN,4.42,3965.57,CA,US,0,0,0,0,9,7,6,2019
2407,ECOMMERCE,11.0,MANUAL,179.0,16546.48,AR,US,0,0,0,0,4,7,6,2019
2408,ECOMMERCE,17.0,MANUAL,88.66,2751.83,AR,US,0,0,0,0,21,7,6,2019
2409,OTHER,30.0,MAGSTRIPE,36.0,143.09,CA,US,1,1,1,0,3,7,6,2019
2410,ECOMMERCE,22.0,UNKNOWN,97.32,14713.77,AR,US,0,0,0,0,2,7,6,2019
2411,ECOMMERCE,4.0,MANUAL,504.18,0.0,WA,US,0,0,0,0,1,7,6,2019
2412,ECOMMERCE,1.0,MANUAL,24.89,2768.38,UT,US,0,0,0,0,10,7,6,2019
2413,ECOMMERCE,3.0,UNKNOWN,64.99,2917.94,CA,US,0,0,0,0,9,7,6,2019
2414,ECOMMERCE,4.0,MANUAL,22.8,100.59,CA,US,0,0,0,0,5,7,6,2019
2415,ECOMMERCE,4.0,MANUAL,30.0,0.0,CO,US,0,0,0,0,18,7,6,2019
2416,ECOMMERCE,6.0,MANUAL,8.57,77.76,CA,US,0,0,0,0,14,7,6,2019
2417,ECOMMERCE,6.0,MANUAL,13.35,2450.16,AR,US,0,0,0,0,6,7,6,2019
2418,ECOMMERCE,21.0,MANUAL,35.22,15338.31,AR,US,0,0,0,0,1,7,6,2019
2419,OTHER,19.0,CHIP,9.66,86.57,FL,US,1,1,1,0,23,7,6,2019
2420,ECOMMERCE,1.0,MANUAL,238.62,9384.48,UT,US,0,0,0,0,18,7,6,2019
2421,ECOMMERCE,7.0,MANUAL,29.99,601.73,CA,US,0,0,0,0,23,7,6,2019
2422,ECOMMERCE,15.0,MANUAL,72.0,19005.66,AR,US,0,0,0,0,5,7,6,2019
2423,ECOMMERCE,22.0,UNKNOWN,19.09,4869.24,AR,US,0,0,0,0,7,7,6,2019
2424,OTHER,17.0,CHIP,9.79,23.52,MN,US,1,1,1,0,22,7,6,2019
2425,ECOMMERCE,8.0,MANUAL,18.97,14017.01,AR,US,0,0,0,0,4,7,6,2019
2426,ECOMMERCE,1.0,UNKNOWN,22.0,5486.75,CA,US,0,0,0,0,6,7,6,2019
2427,ECOMMERCE,7.0,UNKNOWN,83.96,2227.97,GA,US,0,0,0,0,3,7,6,2019
2428,OTHER,22.0,CHIP,14.0,76.04,AZ,US,1,1,1,0,23,7,6,2019
2429,,,,52.79,,,,,,,1,0,7,6,2019
2430,,,,52.79,,,,,,,1,0,7,6,2019
2431,ECOMMERCE,5.0,MANUAL,15.61,2400.23,AR,US,0,0,0,0,18,7,6,2019
2432,ECOMMERCE,1.0,MANUAL,11.99,200.4,WA,US,0,0,0,0,18,7,6,2019
2433,ECOMMERCE,10.0,MANUAL,59.6,1534.74,WA,US,0,0,0,0,18,7,6,2019
2434,ECOMMERCE,1.0,UNKNOWN,22.47,5903.43,CA,US,0,0,0,0,6,7,6,2019
2435,ECOMMERCE,2.0,UNKNOWN,19.99,6974.76,CA,US,0,0,0,0,17,7,6,2019
2436,ECOMMERCE,2.0,MANUAL,12.97,58.44,WA,US,0,0,0,0,23,7,6,2019
2437,ECOMMERCE,27.0,UNKNOWN,35.56,5131.38,AR,US,0,0,0,0,6,7,6,2019
2438,ECOMMERCE,2.0,UNKNOWN,20.53,1159.69,PA,US,0,0,0,0,2,7,6,2019
2439,ECOMMERCE,7.0,MANUAL,13.85,4246.6,AR,US,0,0,0,0,15,7,6,2019
2440,OTHER,17.0,CHIP,230.81,60.91,SC,US,1,1,1,0,14,7,6,2019
2441,OTHER,17.0,MAGSTRIPE,17.9,2509.29,OR,US,1,1,1,0,5,7,6,2019
2442,ECOMMERCE,28.0,UNKNOWN,29.99,86.95,CA,US,0,0,0,0,17,7,6,2019
2443,ECOMMERCE,2.0,UNKNOWN,30.0,6106.54,CA,US,0,0,0,0,8,7,6,2019
2444,ECOMMERCE,5.0,MANUAL,17.73,1322.62,AR,US,0,0,0,0,18,7,6,2019
2445,ECOMMERCE,4.0,UNKNOWN,42.6,6472.99,CA,US,0,0,0,0,16,7,6,2019
2446,ECOMMERCE,5.0,MANUAL,12.97,1872.25,AR,US,0,0,0,0,12,7,6,2019
2447,ECOMMERCE,30.0,MANUAL,99.99,6197.02,AR,US,0,0,0,0,6,7,6,2019
2448,ECOMMERCE,1.0,UNKNOWN,14.49,1765.03,CA,US,0,0,0,0,9,7,6,2019
2449,ECOMMERCE,15.0,MANUAL,39.97,21229.63,AR,US,0,0,0,0,6,7,6,2019
2450,ECOMMERCE,32.0,MANUAL,83.89,833.36,AR,US,0,0,0,0,19,7,6,2019
2451,OTHER,9.0,CHIP,31.0,42.0,CA,US,1,1,1,0,21,7,6,2019
2452,ECOMMERCE,13.0,MANUAL,30.85,17876.01,AR,US,0,0,0,0,6,7,6,2019
2453,ECOMMERCE,8.0,MANUAL,15.78,759.84,CT,US,0,0,0,0,21,7,6,2019
2454,OTHER,3.0,CHIP,31.14,13.77,NC,US,1,1,0,0,18,7,6,2019
2455,ECOMMERCE,15.0,UNKNOWN,65.2,5360.15,AR,US,0,0,0,0,8,7,6,2019
2456,ECOMMERCE,37.0,MANUAL,8.99,3413.72,,HK,0,0,0,0,17,7,6,2019
2457,ECOMMERCE,10.0,MANUAL,32.65,0.0,TX,US,0,0,0,0,20,7,6,2019
2458,ECOMMERCE,11.0,MANUAL,39.0,4012.34,AR,US,0,0,0,0,13,7,6,2019
2459,OTHER,5.0,CHIP,2.62,21.9,NC,US,1,1,1,0,21,7,6,2019
2460,OTHER,22.0,CHIP,16.05,932.74,SC,US,1,1,1,0,0,7,6,2019
2461,OTHER,23.0,CHIP,4.26,9.47,FL,US,1,1,1,0,19,7,6,2019
2462,ECOMMERCE,23.0,MANUAL,58.67,1509.75,AR,US,0,0,0,0,23,7,6,2019
2463,ECOMMERCE,12.0,UNKNOWN,9.58,14640.45,PA,US,0,0,0,0,11,7,6,2019
2464,ECOMMERCE,7.0,UNKNOWN,16.95,4598.5,AR,US,0,0,0,0,13,7,6,2019
2465,ECOMMERCE,14.0,UNKNOWN,37.0,3349.53,AR,US,0,0,0,0,16,7,6,2019
2466,ECOMMERCE,25.0,MANUAL,37.98,13479.89,AR,US,0,0,0,0,7,7,6,2019
2467,ECOMMERCE,25.0,MANUAL,17.7,13102.72,WA,US,0,0,0,0,15,7,0,2019
2468,ECOMMERCE,1.0,UNKNOWN,9.67,4802.96,CA,US,0,0,0,0,11,7,0,2019
2469,ECOMMERCE,1.0,UNKNOWN,21.5,249.59,CA,US,0,0,0,0,1,7,0,2019
2470,ECOMMERCE,2.0,MANUAL,120.0,477.32,CA,US,0,0,0,0,17,7,0,2019
2471,ECOMMERCE,9.0,MANUAL,19.6,273.27,WA,US,0,0,0,0,14,7,0,2019
2472,ECOMMERCE,19.0,UNKNOWN,7.57,12853.82,TX,US,0,0,0,0,13,7,0,2019
2473,ECOMMERCE,27.0,UNKNOWN,2.44,217.57,CA,US,0,0,0,0,23,7,0,2019
2474,ECOMMERCE,4.0,MANUAL,37.0,958.56,NY,US,0,0,0,0,0,7,0,2019
2475,ECOMMERCE,22.0,UNKNOWN,11.08,15286.95,AZ,US,0,0,0,0,20,7,0,2019
2476,OTHER,8.0,MANUAL,46.32,3473.04,WI,US,0,0,0,0,22,7,0,2019
2477,ECOMMERCE,28.0,UNKNOWN,2.94,405.95,CA,US,0,0,0,0,23,7,0,2019
2478,ECOMMERCE,4.0,UNKNOWN,22.83,2151.14,AR,US,0,0,0,0,9,7,0,2019
2479,ECOMMERCE,11.0,MANUAL,14.82,19927.07,AR,US,0,0,0,0,6,7,0,2019
2480,ECOMMERCE,10.0,MANUAL,44.97,3942.38,AR,US,0,0,0,0,14,7,0,2019
2481,ECOMMERCE,26.0,UNKNOWN,35.41,13143.42,AR,US,0,0,0,0,9,7,0,2019
2482,ECOMMERCE,42.0,MANUAL,8.99,3374.76,,HK,0,0,0,0,12,7,0,2019
2483,ECOMMERCE,2.0,UNKNOWN,28.35,2674.3,CA,US,0,0,0,0,6,7,0,2019
2484,ECOMMERCE,2.0,UNKNOWN,16.99,4068.86,CA,US,0,0,0,0,9,7,0,2019
2485,ECOMMERCE,23.0,MANUAL,49.89,3896.84,AR,US,0,0,0,0,20,7,0,2019
2486,ECOMMERCE,12.0,MANUAL,79.47,490.55,MN,US,0,0,0,0,23,7,0,2019
2487,ECOMMERCE,1.0,UNKNOWN,22.32,4826.42,CA,US,0,0,0,0,0,7,0,2019
2488,ECOMMERCE,21.0,MANUAL,13.19,66.24,CA,US,0,0,0,0,17,7,0,2019
2489,ECOMMERCE,1.0,UNKNOWN,0.56,30.19,CA,US,0,0,0,0,1,7,0,2019
2490,ECOMMERCE,17.0,UNKNOWN,35.0,11331.2,AR,US,0,0,0,0,2,7,0,2019
2491,ECOMMERCE,6.0,MANUAL,31.98,2465.47,AR,US,0,0,0,0,14,7,0,2019
2492,ECOMMERCE,1.0,UNKNOWN,8.99,271.09,CA,US,0,0,0,0,1,7,0,2019
2493,ECOMMERCE,1.0,UNKNOWN,21.5,5739.82,CA,US,0,0,0,0,15,7,0,2019
2494,,,,52.79,,,,,,,1,0,7,0,2019
2495,ECOMMERCE,28.0,UNKNOWN,29.99,3211.0,CA,US,0,0,0,0,17,7,0,2019
2496,ECOMMERCE,11.0,UNKNOWN,47.34,2344.32,AR,US,0,0,0,0,15,7,0,2019
2497,ECOMMERCE,7.0,MANUAL,18.31,3836.18,AR,US,0,0,0,0,16,7,0,2019
2498,ECOMMERCE,2.0,UNKNOWN,26.38,355.21,CA,US,0,0,0,0,2,7,0,2019
2499,ECOMMERCE,7.0,UNKNOWN,89.95,1476.36,CA,US,0,0,0,0,21,7,0,2019
2500,ECOMMERCE,13.0,MANUAL,51.84,16955.32,AR,US,0,0,0,0,4,7,0,2019
2501,ECOMMERCE,1.0,MANUAL,29.91,9131.82,UT,US,0,0,0,0,14,7,0,2019
2502,OTHER,24.0,CHIP,46.41,555.58,IL,US,1,1,1,0,20,7,0,2019
2503,ECOMMERCE,16.0,MANUAL,35.0,17606.78,AR,US,0,0,0,0,2,7,0,2019
2504,OTHER,21.0,CHIP,6.18,498.17,CA,US,1,1,1,0,19,7,0,2019
2505,ECOMMERCE,32.0,UNKNOWN,29.99,2580.37,CA,US,0,0,0,0,16,7,0,2019
2506,ECOMMERCE,4.0,MANUAL,31.1,1796.82,AR,US,0,0,0,0,15,7,0,2019
2507,ECOMMERCE,16.0,UNKNOWN,191.29,267.08,ID,US,0,0,0,0,2,7,0,2019
2508,ECOMMERCE,3.0,MANUAL,11.83,895.39,AR,US,0,0,0,0,18,7,0,2019
2509,ECOMMERCE,17.0,UNKNOWN,35.0,14092.8,AR,US,0,0,0,0,2,7,0,2019
2510,ECOMMERCE,16.0,MANUAL,22.78,4726.19,AR,US,0,0,0,0,14,7,0,2019
2511,OTHER,11.0,CHIP,2.98,0.0,FL,US,1,1,0,0,13,7,0,2019
2512,ECOMMERCE,1.0,UNKNOWN,18.05,4173.65,CA,US,0,0,0,0,6,7,0,2019
2513,OTHER,30.0,CHIP,149.75,2093.26,IN,US,1,1,1,0,18,7,0,2019
2514,OTHER,25.0,CHIP,24.0,617.25,GA,US,1,1,0,0,15,7,0,2019
2515,ECOMMERCE,4.0,UNKNOWN,72.17,4431.01,CA,US,0,0,0,0,7,7,0,2019
2516,ECOMMERCE,1.0,UNKNOWN,1.6,4040.88,CA,US,0,0,0,0,9,7,0,2019
2517,ECOMMERCE,2.0,UNKNOWN,10.29,5422.14,UT,US,0,0,0,0,10,7,0,2019
2518,ECOMMERCE,32.0,UNKNOWN,89.75,1167.6,CA,US,0,0,0,0,11,7,0,2019
2519,OTHER,13.0,CHIP,40.93,169.7,NY,US,1,1,0,0,15,7,0,2019
2520,ECOMMERCE,20.0,UNKNOWN,5.64,13538.38,PA,US,0,0,0,0,0,7,0,2019
2521,ECOMMERCE,3.0,UNKNOWN,7.99,3251.1,CA,US,0,0,0,0,9,7,0,2019
2522,ECOMMERCE,7.0,UNKNOWN,17.26,424.95,AR,US,0,0,0,0,16,7,0,2019
2523,OTHER,1.0,MANUAL,188.94,350.61,NY,US,0,0,0,0,17,7,0,2019
2524,ECOMMERCE,24.0,UNKNOWN,35.41,11366.2,AR,US,0,0,0,0,8,7,0,2019
2525,ECOMMERCE,17.0,MANUAL,50.0,138.91,CA,US,0,0,0,0,4,7,0,2019
2526,OTHER,29.0,CHIP,13.0,107.0,NJ,US,1,1,0,0,20,7,0,2019
2527,,,,52.79,,,,,,,1,0,7,0,2019
2528,,,,52.79,,,,,,,1,0,7,0,2019
2529,ECOMMERCE,2.0,UNKNOWN,19.99,4020.89,CA,US,0,0,0,0,9,7,0,2019
2530,OTHER,35.0,CHIP,251.09,2106.25,TX,US,1,1,1,0,17,7,0,2019
2531,ECOMMERCE,11.0,MANUAL,17.27,3374.49,AR,US,0,0,0,0,16,7,0,2019
2532,ECOMMERCE,1.0,UNKNOWN,22.0,1058.98,CA,US,0,0,0,0,5,7,0,2019
2533,ECOMMERCE,36.0,UNKNOWN,120.84,1968.18,AR,US,0,0,0,0,23,7,0,2019
2534,ECOMMERCE,26.0,UNKNOWN,15.2,2670.34,CA,US,0,0,0,0,16,7,0,2019
2535,ECOMMERCE,16.0,MANUAL,17.5,1301.49,AR,US,0,0,0,0,20,7,0,2019
2536,ECOMMERCE,13.0,UNKNOWN,22.85,5763.05,AR,US,0,0,0,0,16,7,0,2019
2537,ECOMMERCE,1.0,UNKNOWN,1.85,3834.55,CA,US,0,0,0,0,8,7,0,2019
2538,ECOMMERCE,9.0,MANUAL,100.0,555.75,CA,US,0,0,0,0,19,7,0,2019
2539,ECOMMERCE,24.0,UNKNOWN,1.0,787.24,CA,US,0,0,0,0,23,7,0,2019
2540,ECOMMERCE,1.0,UNKNOWN,9.2,4588.85,UT,US,0,0,0,0,7,7,0,2019
2541,ECOMMERCE,1.0,UNKNOWN,30.81,600.13,CA,US,0,0,0,0,20,7,0,2019
2542,ECOMMERCE,21.0,UNKNOWN,32.38,523.2,TN,US,0,0,0,0,15,7,0,2019
2543,OTHER,27.0,CHIP,100.0,2282.08,GA,US,1,1,0,0,13,7,0,2019
2544,ECOMMERCE,17.0,MANUAL,41.88,1570.35,AR,US,0,0,0,0,2,7,0,2019
2545,ECOMMERCE,7.0,MANUAL,35.96,2261.79,AR,US,0,0,0,0,15,7,0,2019
2546,ECOMMERCE,1.0,UNKNOWN,14.49,3647.15,CA,US,0,0,0,0,7,7,0,2019
2547,ECOMMERCE,4.0,MANUAL,34.88,16725.48,AR,US,0,0,0,0,20,7,0,2019
2548,ECOMMERCE,1.0,MANUAL,39.0,7003.89,UT,US,0,0,0,0,3,7,0,2019
2549,ECOMMERCE,5.0,MANUAL,7.45,0.0,CA,US,0,0,0,0,14,7,0,2019
2550,ECOMMERCE,1.0,MANUAL,36.95,6010.23,UT,US,0,0,0,0,2,7,0,2019
2551,OTHER,30.0,MANUAL,26.3,0.0,TN,US,0,1,1,0,20,7,0,2019
2552,ECOMMERCE,1.0,UNKNOWN,7.08,56.1,CA,US,0,0,0,0,10,7,0,2019
2553,ECOMMERCE,14.0,UNKNOWN,7.49,1982.77,CA,US,0,0,0,0,14,7,0,2019
2554,ECOMMERCE,13.0,MANUAL,14.82,17817.97,AR,US,0,0,0,0,6,7,0,2019
2555,OTHER,20.0,CHIP,6.56,328.88,CA,US,1,1,0,0,0,7,0,2019
2556,ECOMMERCE,11.0,MANUAL,10.0,605.43,CA,US,0,0,0,0,18,7,0,2019
2557,ECOMMERCE,12.0,UNKNOWN,19.37,6619.59,AR,US,0,0,0,0,9,7,0,2019
2558,ECOMMERCE,7.0,MANUAL,18.39,5512.58,TX,US,0,0,0,0,14,7,0,2019
2559,ECOMMERCE,10.0,MANUAL,14.82,20077.15,AR,US,0,0,0,0,5,7,0,2019
2560,ECOMMERCE,1.0,MANUAL,47.51,8634.92,UT,US,0,0,0,0,3,7,0,2019
2561,ECOMMERCE,2.0,UNKNOWN,23.99,2046.21,CA,US,0,0,0,0,8,7,0,2019
2562,,,,52.79,,,,,,,1,0,7,0,2019
2563,ECOMMERCE,23.0,UNKNOWN,35.38,10329.87,AR,US,0,0,0,0,7,7,0,2019
2564,ECOMMERCE,32.0,MANUAL,7.59,825.77,CA,US,0,0,0,0,16,7,0,2019
2565,OTHER,29.0,CHIP,500.0,634.15,FL,US,1,1,1,0,22,7,0,2019
2566,ECOMMERCE,32.0,UNKNOWN,29.99,2610.36,CA,US,0,0,0,0,16,7,0,2019
2567,ECOMMERCE,16.0,MANUAL,38.0,62.1,WA,US,0,0,0,0,4,7,0,2019
2568,ECOMMERCE,19.0,MANUAL,35.76,19262.06,AR,US,0,0,0,0,6,7,0,2019
2569,OTHER,12.0,CHIP,14.62,1163.6,NC,US,1,1,1,0,22,7,0,2019
2570,ECOMMERCE,14.0,MANUAL,19.0,53.21,TX,US,0,0,0,0,3,8,3,2019
2571,ECOMMERCE,8.0,UNKNOWN,43.56,1265.56,CA,US,0,0,0,0,14,8,3,2019
2572,ECOMMERCE,14.0,UNKNOWN,26.15,1691.85,CA,US,0,0,0,0,14,8,3,2019
2573,ECOMMERCE,3.0,UNKNOWN,25.0,2604.49,CA,US,0,0,0,0,11,8,3,2019
2574,OTHER,33.0,CHIP,10.0,0.0,MD,US,1,1,0,0,20,8,3,2019
2575,ECOMMERCE,27.0,MANUAL,39.51,426.53,AR,US,0,0,0,0,21,8,3,2019
2576,OTHER,24.0,CHIP,8.7,434.98,TX,US,1,1,1,0,0,8,3,2019
2577,ECOMMERCE,14.0,MANUAL,36.94,1721.53,NY,US,0,0,0,0,12,8,3,2019
2578,ECOMMERCE,1.0,MANUAL,65.0,152.58,TX,US,0,0,0,0,0,8,3,2019
2579,OTHER,2.0,MANUAL,12.0,265.76,TN,US,0,0,1,0,17,8,3,2019
2580,OTHER,1.0,UNKNOWN,13.81,4612.43,NC,US,0,0,0,0,1,8,3,2019
2581,ECOMMERCE,16.0,MANUAL,29.93,4579.08,AR,US,0,0,0,0,21,8,3,2019
2582,OTHER,7.0,MANUAL,55.76,1978.75,CA,US,0,0,0,0,14,8,3,2019
2583,ECOMMERCE,2.0,MANUAL,71.55,1409.15,NV,US,0,0,0,0,16,8,3,2019
2584,ECOMMERCE,17.0,UNKNOWN,35.56,4126.06,AR,US,0,0,0,0,14,8,3,2019
2585,OTHER,21.0,CHIP,11.66,1703.15,TX,US,1,1,1,0,21,8,3,2019
2586,ECOMMERCE,2.0,UNKNOWN,21.29,1055.24,CA,US,0,0,0,0,5,8,3,2019
2587,ECOMMERCE,19.0,UNKNOWN,134.06,3691.16,AR,US,0,0,0,0,23,8,3,2019
2588,ECOMMERCE,3.0,UNKNOWN,51.78,1723.03,CA,US,0,0,0,0,9,8,3,2019
2589,ECOMMERCE,13.0,MANUAL,175.56,12572.5,AR,US,0,0,0,0,4,8,3,2019
2590,ECOMMERCE,2.0,UNKNOWN,7.99,810.66,CA,US,0,0,0,0,5,8,3,2019
2591,OTHER,1.0,MANUAL,137.2,0.0,CA,US,0,0,1,0,21,8,3,2019
2592,ECOMMERCE,9.0,MANUAL,39.97,11158.78,AR,US,0,0,0,0,6,8,3,2019
2593,ECOMMERCE,9.0,MANUAL,35.09,9510.92,AR,US,0,0,0,0,16,8,3,2019
2594,OTHER,15.0,CHIP,28.18,0.6,CA,US,1,1,1,0,0,8,3,2019
2595,OTHER,18.0,CHIP,13.2,234.4,MI,US,1,1,1,0,21,8,3,2019
2596,ECOMMERCE,3.0,MANUAL,525.0,0.0,CA,US,0,0,0,0,18,8,3,2019
2597,ECOMMERCE,10.0,MANUAL,12.95,2.0,CA,US,0,0,0,0,23,8,3,2019
2598,ECOMMERCE,1.0,MANUAL,17.95,723.88,AR,US,0,0,0,0,10,8,3,2019
2599,ECOMMERCE,4.0,UNKNOWN,108.99,2394.29,CA,US,0,0,0,0,10,8,3,2019
2600,ECOMMERCE,26.0,UNKNOWN,2.99,373.0,,LU,0,0,0,0,15,8,3,2019
2601,ECOMMERCE,1.0,UNKNOWN,10.99,1093.61,CA,US,0,0,0,0,5,8,3,2019
2602,ECOMMERCE,29.0,UNKNOWN,34.98,827.97,AR,US,0,0,0,0,5,8,3,2019
2603,ECOMMERCE,14.0,UNKNOWN,94.99,7280.28,AR,US,0,0,0,0,20,8,3,2019
2604,OTHER,1.0,MANUAL,25.78,0.0,OK,US,0,0,0,0,17,8,3,2019
2605,ECOMMERCE,1.0,MANUAL,67.57,7780.53,UT,US,0,0,0,0,14,8,3,2019
2606,ECOMMERCE,2.0,MANUAL,50.0,70.62,CA,US,0,0,0,0,18,8,3,2019
2607,ECOMMERCE,1.0,UNKNOWN,1.5,237.17,CA,US,0,0,0,0,3,8,3,2019
2608,OTHER,28.0,CHIP,192.92,0.0,NC,US,1,1,0,0,15,8,3,2019
2609,ECOMMERCE,17.0,MANUAL,26.98,5189.45,AR,US,0,0,0,0,22,8,3,2019
2610,OTHER,25.0,CHIP,25.0,225.34,NC,US,1,1,1,0,13,8,3,2019
2611,ECOMMERCE,6.0,UNKNOWN,26.7,742.85,WI,US,0,0,0,0,1,8,3,2019
2612,ECOMMERCE,8.0,MANUAL,15.57,3138.57,AR,US,0,0,0,0,23,8,3,2019
2613,ECOMMERCE,13.0,MANUAL,32.19,3.21,AL,US,0,0,1,0,0,8,3,2019
2614,ECOMMERCE,5.0,UNKNOWN,299.98,15025.71,AR,US,0,0,0,0,20,8,3,2019
2615,OTHER,18.0,CHIP,12.28,1325.19,CA,US,1,1,0,0,19,8,3,2019
2616,OTHER,28.0,MANUAL,102.5,2102.84,CO,US,0,0,0,0,18,8,3,2019
2617,ECOMMERCE,7.0,UNKNOWN,20.95,2253.17,AR,US,0,0,0,0,20,8,3,2019
2618,ECOMMERCE,17.0,UNKNOWN,5.66,17125.81,FL,US,0,0,0,0,18,8,3,2019
2619,OTHER,20.0,MAGSTRIPE,48.1,637.16,IL,US,1,1,1,0,17,8,3,2019
2620,ECOMMERCE,10.0,UNKNOWN,11.04,1118.58,CA,US,0,0,0,0,13,8,3,2019
2621,ECOMMERCE,14.0,UNKNOWN,16.98,1342.78,CA,US,0,0,0,0,14,8,3,2019
2622,OTHER,19.0,CHIP,9.25,0.0,FL,US,1,1,1,0,17,8,3,2019
2623,ECOMMERCE,28.0,UNKNOWN,20.81,2656.92,AR,US,0,0,0,0,10,8,3,2019
2624,OTHER,6.0,MANUAL,3208.15,212.3,NE,US,0,0,0,0,21,8,3,2019
2625,ECOMMERCE,1.0,MANUAL,16.43,67.0,MN,US,0,0,0,0,23,8,3,2019
2626,ECOMMERCE,1.0,UNKNOWN,12.11,434.94,UT,US,0,0,0,0,3,8,3,2019
2627,ECOMMERCE,6.0,MANUAL,7.65,31.88,WA,US,0,0,0,0,5,8,3,2019
2628,ECOMMERCE,3.0,MANUAL,3.94,93.24,CA,US,0,0,0,0,22,8,3,2019
2629,OTHER,28.0,CHIP,472.16,2871.3,NJ,US,1,1,1,0,16,8,3,2019
2630,OTHER,17.0,CHIP,22.14,273.32,MO,US,1,1,1,0,14,8,3,2019
2631,ECOMMERCE,3.0,UNKNOWN,0.33,1192.41,CA,US,0,0,0,0,13,8,3,2019
2632,ECOMMERCE,18.0,MANUAL,5.79,14014.46,FL,US,0,0,0,0,15,8,3,2019
2633,OTHER,23.0,CHIP,19.74,111.2,TX,US,1,1,1,0,2,8,3,2019
2634,,,,52.79,,,,,,,1,0,8,3,2019
2635,,,,52.79,,,,,,,1,0,8,3,2019
2636,,,,52.79,,,,,,,1,0,8,3,2019
2637,,,,52.79,,,,,,,1,0,8,3,2019
2638,,,,52.79,,,,,,,1,0,8,3,2019
2639,ECOMMERCE,1.0,MANUAL,77.43,9592.13,UT,US,0,0,0,0,22,8,3,2019
2640,ECOMMERCE,1.0,UNKNOWN,14.65,1434.24,CA,US,0,0,0,0,19,8,3,2019
2641,OTHER,28.0,CHIP,10.22,0.0,CA,US,1,1,0,0,2,8,3,2019
2642,ECOMMERCE,6.0,UNKNOWN,16.91,4799.57,AR,US,0,0,0,0,14,8,3,2019
2643,ECOMMERCE,1.0,MANUAL,108.5,1157.73,FL,US,0,0,0,0,19,8,3,2019
2644,ECOMMERCE,8.0,MANUAL,79.0,684.03,FL,US,0,0,0,0,11,8,3,2019
2645,ECOMMERCE,1.0,UNKNOWN,19.0,130.95,CA,US,0,0,0,0,3,8,3,2019
2646,ECOMMERCE,1.0,UNKNOWN,24.65,700.43,CA,US,0,0,0,0,23,8,3,2019
2647,ECOMMERCE,24.0,UNKNOWN,64.88,158.33,CA,US,0,0,0,0,20,8,3,2019
2648,OTHER,13.0,MAGSTRIPE,30.8,89.07,NE,US,1,1,0,0,1,8,3,2019
2649,ECOMMERCE,1.0,MANUAL,17.99,201.86,CA,US,0,0,0,0,6,8,3,2019
2650,ECOMMERCE,1.0,UNKNOWN,40.0,2209.9,CA,US,0,0,0,0,9,8,3,2019
2651,ECOMMERCE,3.0,MANUAL,22.16,6.23,WA,US,0,0,0,0,17,8,3,2019
2652,ECOMMERCE,23.0,UNKNOWN,9.99,16418.36,CA,US,0,0,0,0,3,8,3,2019
2653,ECOMMERCE,9.0,UNKNOWN,19.14,271.84,CA,US,0,0,0,0,17,8,3,2019
2654,OTHER,15.0,CHIP,21.14,596.08,NJ,US,1,1,1,0,22,8,3,2019
2655,ECOMMERCE,41.0,MANUAL,69.7,1292.79,NJ,US,0,0,0,0,21,8,5,2019
2656,ECOMMERCE,16.0,UNKNOWN,5.29,17443.81,MN,US,0,0,0,0,23,8,5,2019
2657,ECOMMERCE,3.0,UNKNOWN,10.0,0.0,WA,US,0,0,0,0,22,8,5,2019
2658,ECOMMERCE,16.0,MANUAL,11.83,5266.84,MN,US,0,0,0,0,13,8,5,2019
2659,ECOMMERCE,28.0,MANUAL,43.71,6180.27,MN,US,0,0,0,0,17,8,5,2019
2660,ECOMMERCE,8.0,MANUAL,19.49,2145.36,AR,US,0,0,0,0,22,8,5,2019
2661,ECOMMERCE,5.0,MANUAL,69.98,3521.27,AR,US,0,0,0,0,1,8,5,2019
2662,OTHER,28.0,MAGSTRIPE,25.8,38.34,MN,US,1,1,1,0,19,8,5,2019
2663,OTHER,26.0,MANUAL,111.55,166.34,TX,US,1,1,0,0,11,8,5,2019
2664,OTHER,29.0,CHIP,63.35,141.95,AL,US,1,1,0,0,18,8,5,2019
2665,OTHER,25.0,MAGSTRIPE,15.24,199.25,SC,US,1,1,0,0,1,8,5,2019
2666,OTHER,22.0,CHIP,4.02,10.2,TN,US,1,1,1,0,18,8,5,2019
2667,ECOMMERCE,91.0,MANUAL,136.08,884.2,,AE,0,0,0,1,21,8,5,2019
2668,ECOMMERCE,94.0,MANUAL,136.08,1020.28,,AE,0,0,0,1,21,8,5,2019
2669,ECOMMERCE,38.0,MANUAL,442.1,442.1,,SA,0,0,0,1,20,8,5,2019
2670,ECOMMERCE,38.0,MANUAL,442.1,0.0,,SA,0,0,0,1,20,8,5,2019
2671,,,,52.79,,,,,,,1,0,8,5,2019
2672,,,,52.79,,,,,,,1,0,8,5,2019
2673,,,,52.79,,,,,,,1,0,8,5,2019
2674,,,,52.79,,,,,,,1,0,8,5,2019
2675,,,,52.79,,,,,,,1,0,8,5,2019
2676,,,,52.79,,,,,,,1,0,8,5,2019
